,0,tweets,positivewordscount,negativewordscount,positive_words,negative_words,over all sentiment
178,"['independent', 'oversight', 'advisory', 'committee', 'health', 'emergencies', 'programme', 'release', 'interim', 'report', 'programme', '’', 'response', 'covid', 'http']","['independent', 'oversight', 'advisory', 'committee', 'health', 'emergencies', 'programme', 'release', 'interim', 'report', 'programme', '’', 'response', 'covid', 'http']",1,1,",advisory",",oversight",neutral
179,"['promote', 'campaign', 'many', 'country', 'across', 'africa', 'asia', 'europe', 'middle', 'east', 'latin', 'america', 'campaign', 'support', '’', 'work', 'address', 'infodemic', 'circulating', 'covid', 'http']","['promote', 'campaign', 'many', 'country', 'across', 'africa', 'asia', 'europe', 'middle', 'east', 'latin', 'america', 'campaign', 'support', '’', 'work', 'address', 'infodemic', 'circulating', 'covid', 'http']",1,0,",support",,positive
180,"['join', 'force', 'unitedkingdom', 'government', 'run', '“', 'stop', 'spread', '”', 'awareness', 'campaign', 'risk', 'incorrect', 'false', 'information', 'regard', 'covid', 'pandemic', 'http']","['join', 'force', 'unitedkingdom', 'government', 'run', '“', 'stop', 'spread', '”', 'awareness', 'campaign', 'risk', 'incorrect', 'false', 'information', 'regard', 'covid', 'pandemic', 'http']",3,4,",join,awareness,regard",",spread,risk,incorrect,pandemic",negative
181,"['false', 'information', 'covid', 'spread', 'amp', 'put', 'people', 'danger', 'make', 'sure', 'double', 'check', 'everything', 'hear', 'trust', 'source', 'accurate', 'information', 'coronavirus', 'find', 'official', 'advice', 'country', 'public', 'health', 'authority', 'amp', 'http']","['false', 'information', 'covid', 'spread', 'amp', 'put', 'people', 'danger', 'make', 'sure', 'double', 'check', 'everything', 'hear', 'trust', 'source', 'accurate', 'information', 'coronavirus', 'find', 'official', 'advice', 'country', 'public', 'health', 'authority', 'amp', 'http']",2,2,",trust,accurate",",spread,danger",neutral
182,"['dark', 'difficult', 'day', 'may', 'lie', 'ahead', 'guide', 'science', 'together', 'overcome', 'let', 'hope', 'antidote', 'fear', 'let', 'solidarity', 'antidote', 'division', 'let', 'share', 'humanity', 'antidote', 'share', 'threat', 'ever', 'drtedros', 'covid', 'wha']","['dark', 'difficult', 'day', 'may', 'lie', 'ahead', 'guide', 'science', 'together', 'overcome', 'let', 'hope', 'antidote', 'fear', 'let', 'solidarity', 'antidote', 'division', 'let', 'share', 'humanity', 'antidote', 'share', 'threat', 'ever', 'drtedros', 'covid', 'wha']",2,5,",together,solidarity",",dark,difficult,lie,fear,threat",negative
183,"['everything', 'covid', 'take', 'us', 'also', 'give', 'us', 'something', 'reminder', 'really', 'matter', 'opportunity', 'forge', 'common', 'future', 'drtedros', 'wha']","['everything', 'covid', 'take', 'us', 'also', 'give', 'us', 'something', 'reminder', 'really', 'matter', 'opportunity', 'forge', 'common', 'future', 'drtedros', 'wha']",0,0,,,neutral
184,"['may', 'speak', 'different', 'language', 'share', 'dna', 'may', 'adhere', 'different', 'faith', 'share', 'aspiration', 'peaceful', 'harmonious', 'world', 'may', 'different', 'culture', 'tradition', 'share', 'planet', 'drtedros', 'covid', 'wha']","['may', 'speak', 'different', 'language', 'share', 'dna', 'may', 'adhere', 'different', 'faith', 'share', 'aspiration', 'peaceful', 'harmonious', 'world', 'may', 'different', 'culture', 'tradition', 'share', 'planet', 'drtedros', 'covid', 'wha']",4,0,",faith,aspiration,peaceful,harmonious",,positive
185,"['covid', 'also', 'remind', 'us', 'difference', 'one', 'human', 'race', 'strong', 'together', 'drtedros', 'wha']","['covid', 'also', 'remind', 'us', 'difference', 'one', 'human', 'race', 'strong', 'together', 'drtedros', 'wha']",2,0,",strong,together",,positive
186,"['thank', 'member', 'states', 'adopt', 'covid', 'resolution', 'call', 'independent', 'comprehensive', 'evaluation', 'international', 'response', '–', 'include', 'limited', '’', 'performance', 'drtedros', 'wha']","['thank', 'member', 'states', 'adopt', 'covid', 'resolution', 'call', 'independent', 'comprehensive', 'evaluation', 'international', 'response', '–', 'include', 'limited', '’', 'performance', 'drtedros', 'wha']",2,1,",thank,comprehensive",",limited",positive
187,"['closing', 'virtual', 'wha', 'drtedros', 'covid']","['closing', 'virtual', 'wha', 'drtedros', 'covid']",0,0,,,neutral
188,"['live', 'virtual', 'wha', 'covid']","['live', 'virtual', 'wha', 'covid']",0,0,,,neutral
189,"['appreciation', 'drtedros', 'amp', 'appointment', 'andrew', 'witty', 'amp', 'noiweala', 'access', 'covid', 'tool', 'accelerator', 'ensure', 'framework', 'equitable', 'access', 'test', 'therapeutic', 'amp', 'vaccine', 'ever', 'one', 'pm', 'miaamormottley', 'wha']","['appreciation', 'drtedros', 'amp', 'appointment', 'andrew', 'witty', 'amp', 'noiweala', 'access', 'covid', 'tool', 'accelerator', 'ensure', 'framework', 'equitable', 'access', 'test', 'therapeutic', 'amp', 'vaccine', 'ever', 'one', 'pm', 'miaamormottley', 'wha']",3,0,",witty,ensure,equitable",,positive
190,"['must', 'first', 'combat', 'covid', 'pandemic', 'need', 'put', 'place', 'solution', 'everyone', 'stand', 'behind', 'convinced', 'able', 'overcome', 'pandemic', 'work', 'together', 'chancellor', 'germany', 'angela', 'merkel', 'wha']","['must', 'first', 'combat', 'covid', 'pandemic', 'need', 'put', 'place', 'solution', 'everyone', 'stand', 'behind', 'convinced', 'able', 'overcome', 'pandemic', 'work', 'together', 'chancellor', 'germany', 'angela', 'merkel', 'wha']",1,2,",together",",pandemic,pandemic",negative
191,"['face', 'crisis', 'human', 'kind', 'must', 'choose', 'solidarity', 'cooperation', 'pursue', 'individual', 'interest', 'world', 'must', 'unite', 'banner', 'mutual', 'trust', 'inclusiveness', 'face', 'deepen', 'covid', 'crisis', 'moonriver', 'wha']","['face', 'crisis', 'human', 'kind', 'must', 'choose', 'solidarity', 'cooperation', 'pursue', 'individual', 'interest', 'world', 'must', 'unite', 'banner', 'mutual', 'trust', 'inclusiveness', 'face', 'deepen', 'covid', 'crisis', 'moonriver', 'wha']",2,2,",solidarity,trust",",crisis,crisis",neutral
192,"['join', 'force', 'beat', 'covid', 'pandemic', 'need', 'irreplaceable', 'coordinating', 'role', 'scientific', 'expertise', 'knowledge', 'situation', 'ground', 'need', 'strong', 'amp', 'us', 'member', 'states', 'emmanuelmacron', 'wha']","['join', 'force', 'beat', 'covid', 'pandemic', 'need', 'irreplaceable', 'coordinating', 'role', 'scientific', 'expertise', 'knowledge', 'situation', 'ground', 'need', 'strong', 'amp', 'us', 'member', 'states', 'emmanuelmacron', 'wha']",3,1,",join,irreplaceable,strong",",pandemic",positive
193,"['covid', 'pandemic', 'course', 'turn', 'life', 'amp', 'society', 'upside', '’', 'remind', 'us', 'need', 'reminder', 'valuable', 'human', 'health', 'valuable', 'work', 'protect', 'president', 'emmanuelmacron', 'wha']","['covid', 'pandemic', 'course', 'turn', 'life', 'amp', 'society', 'upside', '’', 'remind', 'us', 'need', 'reminder', 'valuable', 'human', 'health', 'valuable', 'work', 'protect', 'president', 'emmanuelmacron', 'wha']",3,1,",valuable,valuable,protect",",pandemic",positive
194,"['china', 'work', 'un', 'set', 'global', 'humanitarian', 'response', 'depot', 'amp', 'hub', 'china', 'ensure', 'operation', 'covid', 'pandemic', 'response', 'supply', 'chain', 'china', 'president', 'xi', 'jinping', 'wha']","['china', 'work', 'un', 'set', 'global', 'humanitarian', 'response', 'depot', 'amp', 'hub', 'china', 'ensure', 'operation', 'covid', 'pandemic', 'response', 'supply', 'chain', 'china', 'president', 'xi', 'jinping', 'wha']",2,1,",humanitarian,ensure",",pandemic",positive
195,"['china', 'provide', 'us', 'billion', 'year', 'support', 'covid', 'response', 'economic', 'social', 'development', 'affected', 'country', 'especially', 'develop', 'country', 'china', 'president', 'xi', 'jinping', 'wha']","['china', 'provide', 'us', 'billion', 'year', 'support', 'covid', 'response', 'economic', 'social', 'development', 'affected', 'country', 'especially', 'develop', 'country', 'china', 'president', 'xi', 'jinping', 'wha']",1,0,",support",,positive
196,"['covid', 'pandemic', 'ask', 'us', 'two', 'fundamental', 'question', 'sort', 'world', 'want', 'sort', 'want', 'answer', 'first', 'question', 'determine', 'answer', 'second', 'drtedros', 'wha']","['covid', 'pandemic', 'ask', 'us', 'two', 'fundamental', 'question', 'sort', 'world', 'want', 'sort', 'want', 'answer', 'first', 'question', 'determine', 'answer', 'second', 'drtedros', 'wha']",0,1,,",pandemic",negative
197,"['covid', 'global', 'health', 'emergency', '’', 'vivid', 'demonstration', 'fact', 'health', 'security', 'without', 'resilient', 'health', 'system', 'without', 'address', 'social', 'economic', 'commercial', 'environmental', 'determinant', 'health', 'drtedros', 'wha']","['covid', 'global', 'health', 'emergency', '’', 'vivid', 'demonstration', 'fact', 'health', 'security', 'without', 'resilient', 'health', 'system', 'without', 'address', 'social', 'economic', 'commercial', 'environmental', 'determinant', 'health', 'drtedros', 'wha']",2,1,",vivid,resilient",",emergency",positive
198,"['since', 'day', 'one', 'stand', 'shoulder', 'shoulder', 'country', 'dark', 'hour', 'sound', 'alarm', 'early', 'sound', 'often', 'drtedros', 'covid', 'wha']","['since', 'day', 'one', 'stand', 'shoulder', 'shoulder', 'country', 'dark', 'hour', 'sound', 'alarm', 'early', 'sound', 'often', 'drtedros', 'covid', 'wha']",2,2,",sound,sound",",dark,alarm",neutral
199,"['country', 'well', 'comprehensive', 'approach', 'call', 'consistently', 'silver', 'bullet', 'simple', 'solution', 'panacea', 'one', 'size', 'fits', 'approach', 'drtedros', 'covid', 'wha']","['country', 'well', 'comprehensive', 'approach', 'call', 'consistently', 'silver', 'bullet', 'simple', 'solution', 'panacea', 'one', 'size', 'fits', 'approach', 'drtedros', 'covid', 'wha']",3,0,",well,comprehensive,consistently",,positive
200,"['early', 'serology', 'study', 'paint', 'consistent', 'picture', 'proportion', 'population', 'tell', 'tale', 'antibody', 'place', 'less', 'word', 'majority', '’', 'population', 'remain', 'susceptible', 'virus', 'drtedros', 'covid', 'wha']","['early', 'serology', 'study', 'paint', 'consistent', 'picture', 'proportion', 'population', 'tell', 'tale', 'antibody', 'place', 'less', 'word', 'majority', '’', 'population', 'remain', 'susceptible', 'virus', 'drtedros', 'covid', 'wha']",1,2,",consistent",",susceptible,virus",negative
201,"['economic', 'military', 'technological', 'might', 'nation', 'humble', 'small', 'microbe', 'covid', 'teach', 'us', 'anything', '’', 'humility', 'drtedros', 'wha']","['economic', 'military', 'technological', 'might', 'nation', 'humble', 'small', 'microbe', 'covid', 'teach', 'us', 'anything', '’', 'humility', 'drtedros', 'wha']",2,0,",humble,humility",,positive
202,"['covid', 'pandemic', 'bring', 'best', '–', 'bad', '–', 'humanity', 'fortitude', 'fear', 'solidarity', 'suspicion', 'rapport', 'recrimination', 'contagion', 'expose', 'fault', 'line', 'inequality', 'injustice', 'contradiction', 'modern', 'world', 'drtedros', 'wha']","['covid', 'pandemic', 'bring', 'best', '–', 'bad', '–', 'humanity', 'fortitude', 'fear', 'solidarity', 'suspicion', 'rapport', 'recrimination', 'contagion', 'expose', 'fault', 'line', 'inequality', 'injustice', 'contradiction', 'modern', 'world', 'drtedros', 'wha']",5,9,",best,fortitude,solidarity,rapport,modern",",pandemic,bad,fear,suspicion,expose,fault,inequality,injustice,contradiction",negative
203,"['half', 'million', 'case', 'covid', 'report', 'amp', 'people', 'lose', 'life', 'number', '’', 'even', 'begin', 'tell', 'story', 'pandemic', 'loss', 'life', 'leave', 'scar', 'family', 'community', 'amp', 'nation', 'drtedros', 'wha']","['half', 'million', 'case', 'covid', 'report', 'amp', 'people', 'lose', 'life', 'number', '’', 'even', 'begin', 'tell', 'story', 'pandemic', 'loss', 'life', 'leave', 'scar', 'family', 'community', 'amp', 'nation', 'drtedros', 'wha']",0,5,,",case,lose,pandemic,loss,scar",negative
204,"['covid', 'operate', 'dark', 'spread', 'silently', '’', 'pay', 'attention', 'suddenly', 'explode', '’', 'ready', '’', 'see', 'pattern', 'repeat', 'city', 'amp', 'country', 'drtedros', 'wha']","['covid', 'operate', 'dark', 'spread', 'silently', '’', 'pay', 'attention', 'suddenly', 'explode', '’', 'ready', '’', 'see', 'pattern', 'repeat', 'city', 'amp', 'country', 'drtedros', 'wha']",1,3,",ready",",dark,spread,explode",negative
205,"['nurses', 'midwife', 'frontlines', 'fight', 'covid', 'put', 'harm', '’', 'way', 'many', 'make', 'ultimate', 'sacrifice', 'service', 'humanity', 'please', 'join', 'wherever', 'stand', 'show', 'appreciation', 'health', 'hero', 'drtedros']","['nurses', 'midwife', 'frontlines', 'fight', 'covid', 'put', 'harm', '’', 'way', 'many', 'make', 'ultimate', 'sacrifice', 'service', 'humanity', 'please', 'join', 'wherever', 'stand', 'show', 'appreciation', 'health', 'hero', 'drtedros']",2,1,",join,hero",",harm",positive
206,"['opening', 'virtual', 'wha', 'drtedros', 'covid']","['opening', 'virtual', 'wha', 'drtedros', 'covid']",0,0,,,neutral
207,"['covid', 'threaten', 'us', 'whoever', 'wherever', 'live', 'ever', 'need', 'build', 'healthy', 'world', 'everyone', 'http', 'healthforall', 'wha']","['covid', 'threaten', 'us', 'whoever', 'wherever', 'live', 'ever', 'need', 'build', 'healthy', 'world', 'everyone', 'http', 'healthforall', 'wha']",1,1,",healthy",",threaten",neutral
208,"['world', 'health', 'assembly', 'wha', 'start', 'today', 'health', 'leader', 'convene', 'virtually', 'first', 'time', 'year', 'due', 'covid', 'watch', 'live', 'cest']","['world', 'health', 'assembly', 'wha', 'start', 'today', 'health', 'leader', 'convene', 'virtually', 'first', 'time', 'year', 'due', 'covid', 'watch', 'live', 'cest']",0,0,,,neutral
209,"['stay', 'healthyathome', 'covid', 'outbreak', 'stay', 'hydrate', 'drink', 'plenty', 'water']","['stay', 'healthyathome', 'covid', 'outbreak', 'stay', 'hydrate', 'drink', 'plenty', 'water']",0,1,,",outbreak",negative
210,"['stay', 'healthyathome', 'covid', 'outbreak', 'reduce', 'sugar', 'consumption', 'limit', 'intake', 'sweet', 'sugary', 'drink']","['stay', 'healthyathome', 'covid', 'outbreak', 'reduce', 'sugar', 'consumption', 'limit', 'intake', 'sweet', 'sugary', 'drink']",1,2,",sweet",",outbreak,limit",negative
211,"['stay', 'healthyathome', 'covid', 'outbreak', 'eat', 'variety', 'food', 'include', 'plenty']","['stay', 'healthyathome', 'covid', 'outbreak', 'eat', 'variety', 'food', 'include', 'plenty']",1,1,",variety",",outbreak",neutral
212,"['let', '’', 'grab', 'book', 'amp', 'watch', 'howarddonald', 'read', '“', 'hero', 'kid', 'fight', 'covid', '”', 'books', 'http', 'healthyathome', 'coronavirus']","['let', '’', 'grab', 'book', 'amp', 'watch', 'howarddonald', 'read', '“', 'hero', 'kid', 'fight', 'covid', '”', 'books', 'http', 'healthyathome', 'coronavirus']",1,0,",hero",,positive
213,"['quarantine', 'feel', 'lonely', '’', 'alone', 'connecting', 'people', 'good', 'everyone', '’', 'mentalhealth', 'healthyathome', 'covid', 'coronavirus']","['quarantine', 'feel', 'lonely', '’', 'alone', 'connecting', 'people', 'good', 'everyone', '’', 'mentalhealth', 'healthyathome', 'covid', 'coronavirus']",2,1,",quarantine,good",",lonely",positive
214,"['join', 'healthyathome', 'challenge', 'find', 'time', 'relax', 'day', 'consider', 'meditate', 'deep', 'breathing', 'exercise', 'along', 'relaxation', 'technique', 'help', 'reduce', 'stress', 'covid']","['join', 'healthyathome', 'challenge', 'find', 'time', 'relax', 'day', 'consider', 'meditate', 'deep', 'breathing', 'exercise', 'along', 'relaxation', 'technique', 'help', 'reduce', 'stress', 'covid']",2,1,",join,help",",stress",positive
215,"['covid', 'look', 'mentalhealth', 'vital', 'pay', 'attention', 'need', 'amp', 'feeling', 'engage', 'healthy', 'activity', 'exercise', 'regularly', 'keep', 'regular', 'sleep', 'routine', 'amp', 'eat', 'healthy', 'food', 'share', 'us', 'stay', 'healthyathome']","['covid', 'look', 'mentalhealth', 'vital', 'pay', 'attention', 'need', 'amp', 'feeling', 'engage', 'healthy', 'activity', 'exercise', 'regularly', 'keep', 'regular', 'sleep', 'routine', 'amp', 'eat', 'healthy', 'food', 'share', 'us', 'stay', 'healthyathome']",2,0,",healthy,healthy",,positive
216,"['home', 'coronavirus', 'important', 'stay', 'active', 'every', 'day', 'much', 'recommend', 'healthy', 'adult', 'mins', 'day', 'physical', 'activity', 'child', 'physically', 'active', 'hour', 'day', 'healthyathome', 'covid']","['home', 'coronavirus', 'important', 'stay', 'active', 'every', 'day', 'much', 'recommend', 'healthy', 'adult', 'mins', 'day', 'physical', 'activity', 'child', 'physically', 'active', 'hour', 'day', 'healthyathome', 'covid']",3,0,",important,recommend,healthy",,positive
