,0,tweets,positivewordscount,negativewordscount,positive_words,negative_words,over all sentiment
167,"['nagpur', 'first', 'covid', 'patient', 'discharge', 'indira', 'gandhi', 'medical', 'college', 'amp', 'hospital', 'igmc', 'second', 'sample', 'test', 'negative', 'dr', 'ajay', 'keoliya', 'dean', 'igmc', 'nagpur', 'maharashtra']","['nagpur', 'first', 'covid', 'patient', 'discharge', 'indira', 'gandhi', 'medical', 'college', 'amp', 'hospital', 'igmc', 'second', 'sample', 'test', 'negative', 'dr', 'ajay', 'keoliya', 'dean', 'igmc', 'nagpur', 'maharashtra']",2,0,",discharge,negative",,positive
168,"['drdo', 'scientist', 'work', 'development', 'many', 'product', 'tackle', 'covid', 'sanitizers', 'develop', 'us', 'distribute', 'many', 'people', 'last', 'day', 'supply', 'sanitizer', 'bottle', 'various', 'agency', 'drdo', 'chairman', 'dr', 'g', 'satheesh', 'reddy']","['drdo', 'scientist', 'work', 'development', 'many', 'product', 'tackle', 'covid', 'sanitizers', 'develop', 'us', 'distribute', 'many', 'people', 'last', 'day', 'supply', 'sanitizer', 'bottle', 'various', 'agency', 'drdo', 'chairman', 'dr', 'g', 'satheesh', 'reddy']",1,0,",distribute",,positive
169,"['indian', 'air', 'force', 'iaf', 'create', 'quarantine', 'facility', 'personnel', 'capacity', 'nodal', 'iaf', 'base', 'across', 'country', 'command', 'hospital', 'air', 'force', 'bangalore', 'chafb', 'designate', 'st', 'laboratory', 'iaf', 'undertake', 'covid', 'testing', 'indian', 'air', 'force']","['indian', 'air', 'force', 'iaf', 'create', 'quarantine', 'facility', 'personnel', 'capacity', 'nodal', 'iaf', 'base', 'across', 'country', 'command', 'hospital', 'air', 'force', 'bangalore', 'chafb', 'designate', 'st', 'laboratory', 'iaf', 'undertake', 'covid', 'testing', 'indian', 'air', 'force']",2,0,",quarantine,facility",,positive
170,"['request', 'work', 'start', 'around', 'state', 'covid', 'dedicated', 'hospital', 'lav', 'aggarwal', 'joint', 'secretary', 'union', 'health', 'amp', 'family', 'welfare', 'ministry']","['request', 'work', 'start', 'around', 'state', 'covid', 'dedicated', 'hospital', 'lav', 'aggarwal', 'joint', 'secretary', 'union', 'health', 'amp', 'family', 'welfare', 'ministry']",2,0,",dedicated,welfare",,positive
171,"['indian', 'army', 'issue', 'fresh', 'instruction', 'reiterate', 'enhance', 'measure', 'fight', 'covid']","['indian', 'army', 'issue', 'fresh', 'instruction', 'reiterate', 'enhance', 'measure', 'fight', 'covid']",2,1,",fresh,enhance",",issue",positive
172,"['resident', 'doctor', 'association', 'aiims', 'write', 'letter', 'health', 'secretary', 'govt', 'haryana', 'say', 'dayslockdown', 'implement', 'pgims', 'rohtak', 'put', 'student', 'risk', 'acquire', 'covid', 'attend', 'class', 'group', 'per', 'rda', 'pgims', 'rohtak']","['resident', 'doctor', 'association', 'aiims', 'write', 'letter', 'health', 'secretary', 'govt', 'haryana', 'say', 'dayslockdown', 'implement', 'pgims', 'rohtak', 'put', 'student', 'risk', 'acquire', 'covid', 'attend', 'class', 'group', 'per', 'rda', 'pgims', 'rohtak']",0,1,,",risk",negative
173,"['call', 'country', 'introduce', 'called', 'lockdown', 'measure', 'use', 'time', 'attack', 'virus', 'create', 'nd', 'window', 'opportunity', 'question', 'use', 'tedros', 'adhanom', 'ghebreyesus', 'director', 'general', 'world', 'health', 'organization', 'covid']","['call', 'country', 'introduce', 'called', 'lockdown', 'measure', 'use', 'time', 'attack', 'virus', 'create', 'nd', 'window', 'opportunity', 'question', 'use', 'tedros', 'adhanom', 'ghebreyesus', 'director', 'general', 'world', 'health', 'organization', 'covid']",0,3,,",lockdown,attack,virus",negative
174,"['person', 'test', 'positive', 'covid', 'goa', 'year', 'old', 'man', 'travel', 'history', 'spain', 'year', 'old', 'man', 'travel', 'history', 'australia', 'year', 'old', 'man', 'travel', 'history', 'united', 'states', 'three', 'stable', 'directorate', 'health', 'services', 'government', 'goa']","['person', 'test', 'positive', 'covid', 'goa', 'year', 'old', 'man', 'travel', 'history', 'spain', 'year', 'old', 'man', 'travel', 'history', 'australia', 'year', 'old', 'man', 'travel', 'history', 'united', 'states', 'three', 'stable', 'directorate', 'health', 'services', 'government', 'goa']",2,1,",stable,services",",positive",positive
175,"['control', 'room', 'trace', 'undeclared', 'case', 'person', 'srinagar', 'return', 'foreign', 'country', 'put', 'quarantine', 'continue', 'request', 'people', 'come', 'forward', 'self', 'report', 'shahid', 'choudhary', 'srinagar', 'district', 'magistrate', 'jammu', 'kashmir', 'covid']","['control', 'room', 'trace', 'undeclared', 'case', 'person', 'srinagar', 'return', 'foreign', 'country', 'put', 'quarantine', 'continue', 'request', 'people', 'come', 'forward', 'self', 'report', 'shahid', 'choudhary', 'srinagar', 'district', 'magistrate', 'jammu', 'kashmir', 'covid']",1,1,",quarantine",",case",neutral
176,"['jammu', 'kashmir', 'lieutenant', 'governor', 'girish', 'chandra', 'murmu', 'today', 'direct', 'labour', 'employment', 'dept', 'release', 'rs', 'lakh', 'worker', 'register', 'building', 'construction', 'workers', 'welfare', 'board', 'purchase', 'ration', 'day', 'lockdown', 'period', 'covid']","['jammu', 'kashmir', 'lieutenant', 'governor', 'girish', 'chandra', 'murmu', 'today', 'direct', 'labour', 'employment', 'dept', 'release', 'rs', 'lakh', 'worker', 'register', 'building', 'construction', 'workers', 'welfare', 'board', 'purchase', 'ration', 'day', 'lockdown', 'period', 'covid']",1,1,",welfare",",lockdown",neutral
177,"['total', 'number', 'covid', 'positive', 'case', 'rise', 'india', 'include', 'active', 'case', 'cured', 'discharged', 'people', 'death', 'ministry', 'health', 'family', 'welfare']","['total', 'number', 'covid', 'positive', 'case', 'rise', 'india', 'include', 'active', 'case', 'cured', 'discharged', 'people', 'death', 'ministry', 'health', 'family', 'welfare']",3,5,",cured,discharged,welfare",",positive,case,rise,case,death",negative
178,"['jammu', 'kashmir', 'people', 'flout', 'restriction', 'impose', 'amid', 'lockdown', 'make', 'sit', 'circle', 'draw', 'maintain', 'social', 'distance', 'jammu', 'covid']","['jammu', 'kashmir', 'people', 'flout', 'restriction', 'impose', 'amid', 'lockdown', 'make', 'sit', 'circle', 'draw', 'maintain', 'social', 'distance', 'jammu', 'covid']",0,4,,",flout,restriction,impose,lockdown",negative
179,"['karnataka', 'people', 'bengaluru', 'practice', 'social', 'distancing', 'visuals', 'circle', 'draw', 'outside', 'grocery', 'store', 'covid', 'lockdown', 'source', 'police']","['karnataka', 'people', 'bengaluru', 'practice', 'social', 'distancing', 'visuals', 'circle', 'draw', 'outside', 'grocery', 'store', 'covid', 'lockdown', 'source', 'police']",0,1,,",lockdown",negative
180,"['pm', 'express', 'condolence', 'loss', 'life', 'european', 'union', 'due', 'covid', 'emphasize', 'need', 'coordination', 'amp', 'cooperation', 'among', 'country', 'fight', 'pandemic', 'pm', 'also', 'dwell', 'step', 'take', 'india', 'contain', 'spread', 'coronavirus', 'infection', 'pmo']","['pm', 'express', 'condolence', 'loss', 'life', 'european', 'union', 'due', 'covid', 'emphasize', 'need', 'coordination', 'amp', 'cooperation', 'among', 'country', 'fight', 'pandemic', 'pm', 'also', 'dwell', 'step', 'take', 'india', 'contain', 'spread', 'coronavirus', 'infection', 'pmo']",0,4,,",loss,pandemic,spread,infection",negative
181,"['pm', 'narendra', 'modi', 'today', 'telephonic', 'conversation', 'ursula', 'von', 'der', 'leyen', 'president', 'european', 'commission', 'two', 'leader', 'discuss', 'global', 'situation', 'context', 'ongoing', 'covid', 'pandemic', 'prime', 'minister', 'office', 'file', 'pic']","['pm', 'narendra', 'modi', 'today', 'telephonic', 'conversation', 'ursula', 'von', 'der', 'leyen', 'president', 'european', 'commission', 'two', 'leader', 'discuss', 'global', 'situation', 'context', 'ongoing', 'covid', 'pandemic', 'prime', 'minister', 'office', 'file', 'pic']",1,1,",discuss",",pandemic",neutral
182,"['total', 'covid', 'positive', 'case', 'report', 'delhi', 'far', 'include', 'indians', 'foreign', 'national', 'people', 'discharge', 'person', 'die', 'today', 'take', 'total', 'death', 'toll', 'union', 'territory']","['total', 'covid', 'positive', 'case', 'report', 'delhi', 'far', 'include', 'indians', 'foreign', 'national', 'people', 'discharge', 'person', 'die', 'today', 'take', 'total', 'death', 'toll', 'union', 'territory']",1,5,",discharge",",positive,case,die,death,toll",negative
183,"['fellow', 'citizen', 'absolutely', 'need', 'panic', 'essential', 'commodity', 'medicine', 'etc', 'would', 'available', 'centre', 'various', 'state', 'government', 'work', 'close', 'coordination', 'ensure', 'together', 'fight', 'covid', 'create', 'healthy', 'india', 'jai', 'hind', 'pm', 'modi']","['fellow', 'citizen', 'absolutely', 'need', 'panic', 'essential', 'commodity', 'medicine', 'etc', 'would', 'available', 'centre', 'various', 'state', 'government', 'work', 'close', 'coordination', 'ensure', 'together', 'fight', 'covid', 'create', 'healthy', 'india', 'jai', 'hind', 'pm', 'modi']",5,2,",essential,available,ensure,together,healthy",",panic,close",positive
184,"['lockdown', 'day', 'long', 'time', 'important', 'family', 'safety', 'believe', 'every', 'indian', 'successfully', 'tackle', 'challenge', 'also', 'emerge', 'victorious', 'time', 'crisis', 'pm', 'modi', 'covid']","['lockdown', 'day', 'long', 'time', 'important', 'family', 'safety', 'believe', 'every', 'indian', 'successfully', 'tackle', 'challenge', 'also', 'emerge', 'victorious', 'time', 'crisis', 'pm', 'modi', 'covid']",3,2,",important,successfully,victorious",",lockdown,crisis",positive
185,"['delhi', 'pm', 'narendra', 'modi', 'interact', 'doctor', 'video', 'conferencing', 'covid']","['delhi', 'pm', 'narendra', 'modi', 'interact', 'doctor', 'video', 'conferencing', 'covid']",0,0,,,neutral
186,"['positive', 'patient', 'asymptomatic', 'two', 'consecutive', 'report', 'come', 'negative', 'covid', 'get', 'discharge', 'today', 'bmc', 'health', 'department', 'mumbai']","['positive', 'patient', 'asymptomatic', 'two', 'consecutive', 'report', 'come', 'negative', 'covid', 'get', 'discharge', 'today', 'bmc', 'health', 'department', 'mumbai']",2,1,",negative,discharge",",positive",positive
187,"['decide', 'give', 'rs', 'construction', 'worker', 'livelihood', 'affect', 'also', 'increase', 'number', 'night', 'shelter', 'city', 'delhi', 'chief', 'minister', 'arvind', 'kejriwal', 'covid']","['decide', 'give', 'rs', 'construction', 'worker', 'livelihood', 'affect', 'also', 'increase', 'number', 'night', 'shelter', 'city', 'delhi', 'chief', 'minister', 'arvind', 'kejriwal', 'covid']",0,0,,,neutral
188,"['watch', 'delhi', 'cm', 'arvind', 'kejriwal', 'say', 'many', 'daily', 'wage', 'earner', 'delhi', 'stay', 'rent', 'home', 'tenant', 'condition', 'pay', 'rent', 'landlord', 'give', 'concession', 'month', 'covid']","['watch', 'delhi', 'cm', 'arvind', 'kejriwal', 'say', 'many', 'daily', 'wage', 'earner', 'delhi', 'stay', 'rent', 'home', 'tenant', 'condition', 'pay', 'rent', 'landlord', 'give', 'concession', 'month', 'covid']",0,1,,",concession",negative
189,"['last', 'hour', 'new', 'patient', 'test', 'positive', 'covid', 'delhi', 'patient', 'patient', 'go', 'home', 'patient', 'delhi', 'cm', 'arvind', 'kejriwal']","['last', 'hour', 'new', 'patient', 'test', 'positive', 'covid', 'delhi', 'patient', 'patient', 'go', 'home', 'patient', 'delhi', 'cm', 'arvind', 'kejriwal']",0,1,,",positive",negative
190,"['empiric', 'use', 'hydroxychloroquine', 'prophylaxis', 'sars', 'cov', 'infection', 'recommend', 'asymptomatic', 'healthcare', 'worker', 'involve', 'care', 'suspect', 'confirm', 'case', 'covid', 'asymptomatic', 'household', 'contact', 'laboratory', 'confirmed', 'case', 'icmr']","['empiric', 'use', 'hydroxychloroquine', 'prophylaxis', 'sars', 'cov', 'infection', 'recommend', 'asymptomatic', 'healthcare', 'worker', 'involve', 'care', 'suspect', 'confirm', 'case', 'covid', 'asymptomatic', 'household', 'contact', 'laboratory', 'confirmed', 'case', 'icmr']",1,4,",recommend",",infection,suspect,case,case",negative
191,"['govt', 'laboratory', 'include', 'icmr', 'network', 'covid', 'test', 'network', 'capacity', 'test', 'sample', 'day', 'private', 'laboratory', 'chain', 'collection', 'centre', 'register', 'icmr', 'till', 'today', 'indian', 'council', 'medical', 'research', 'icmr']","['govt', 'laboratory', 'include', 'icmr', 'network', 'covid', 'test', 'network', 'capacity', 'test', 'sample', 'day', 'private', 'laboratory', 'chain', 'collection', 'centre', 'register', 'icmr', 'till', 'today', 'indian', 'council', 'medical', 'research', 'icmr']",0,0,,,neutral
192,"['maharashtra', 'pune', 'base', 'mylab', 'discovery', 'solutions', 'pvt', 'ltd', 'develop', 'india', 'first', 'indigenous', 'covid', 'test', 'kit', 'approve', 'indian', 'council', 'medical', 'research', 'icmr', 'single', 'kit', 'cost', 'rs', 'amp', 'test', 'patients']","['maharashtra', 'pune', 'base', 'mylab', 'discovery', 'solutions', 'pvt', 'ltd', 'develop', 'india', 'first', 'indigenous', 'covid', 'test', 'kit', 'approve', 'indian', 'council', 'medical', 'research', 'icmr', 'single', 'kit', 'cost', 'rs', 'amp', 'test', 'patients']",1,0,",approve",,positive
193,"['watch', 'bihar', 'nikah', 'couple', 'perform', 'video', 'conferencing', 'patna', 'yesterday', 'amid', 'lockdown', 'state', 'due', 'covid']","['watch', 'bihar', 'nikah', 'couple', 'perform', 'video', 'conferencing', 'patna', 'yesterday', 'amid', 'lockdown', 'state', 'due', 'covid']",1,1,",perform",",lockdown",neutral
194,"['entire', 'west', 'bengal', 'put', 'lockdown', 'pm', 'today', 'till', 'st', 'march', 'west', 'bengal', 'chief', 'minister', 'mamata', 'banerjee', 'nabanna', 'covid']","['entire', 'west', 'bengal', 'put', 'lockdown', 'pm', 'today', 'till', 'st', 'march', 'west', 'bengal', 'chief', 'minister', 'mamata', 'banerjee', 'nabanna', 'covid']",0,1,,",lockdown",negative
195,"['work', 'go', 'close', 'come', 'economic', 'package', 'announce', 'sooner', 'rather', 'late', 'union', 'finance', 'minister', 'nirmala', 'sitharaman', 'delhi', 'covid']","['work', 'go', 'close', 'come', 'economic', 'package', 'announce', 'sooner', 'rather', 'late', 'union', 'finance', 'minister', 'nirmala', 'sitharaman', 'delhi', 'covid']",1,1,",package",",close",neutral
196,"['rs', 'crore', 'available', 'ce', 'fund', 'crore', 'construction', 'worker', 'register', 'construction', 'welfare', 'board', 'covid']","['rs', 'crore', 'available', 'ce', 'fund', 'crore', 'construction', 'worker', 'register', 'construction', 'welfare', 'board', 'covid']",3,0,",available,fund,welfare",,positive
197,"['santosh', 'kumar', 'gangwar', 'mos', 'ministry', 'labour', 'employment', 'issue', 'advisory', 'state', 'uts', 'transfer', 'fund', 'account', 'construction', 'worker', 'dbt', 'direct', 'benefit', 'transfer', 'mode', 'ce', 'fund', 'collect', 'labour', 'welfare', 'boards', 'covid']","['santosh', 'kumar', 'gangwar', 'mos', 'ministry', 'labour', 'employment', 'issue', 'advisory', 'state', 'uts', 'transfer', 'fund', 'account', 'construction', 'worker', 'dbt', 'direct', 'benefit', 'transfer', 'mode', 'ce', 'fund', 'collect', 'labour', 'welfare', 'boards', 'covid']",5,1,",advisory,fund,benefit,fund,welfare",",issue",positive
198,"['watch', 'maharashtra', 'india', 'first', 'dedicate', 'covid', 'hospital', 'mumbai', 'set', 'reliance', 'industries', 'positive', 'covid', 'case', 'report', 'state', 'far']","['watch', 'maharashtra', 'india', 'first', 'dedicate', 'covid', 'hospital', 'mumbai', 'set', 'reliance', 'industries', 'positive', 'covid', 'case', 'report', 'state', 'far']",0,2,,",positive,case",negative
199,"['two', 'patient', 'test', 'positive', 'covid', 'ladakh', 'completely', 'cure', 'total', 'positive', 'case', 'ladakh']","['two', 'patient', 'test', 'positive', 'covid', 'ladakh', 'completely', 'cure', 'total', 'positive', 'case', 'ladakh']",1,3,",cure",",positive,positive,case",negative
200,"['west', 'bengal', 'bengal', 'imams', 'association', 'urge', 'mosque', 'prohibit', 'entry', 'people', 'mosque', 'imam', 'perform', 'azan', 'people', 'offer', 'prayer', 'inside', 'house', 'mosque', 'state', 'follow', 'order', 'till', 'april', 'wake', 'covid']","['west', 'bengal', 'bengal', 'imams', 'association', 'urge', 'mosque', 'prohibit', 'entry', 'people', 'mosque', 'imam', 'perform', 'azan', 'people', 'offer', 'prayer', 'inside', 'house', 'mosque', 'state', 'follow', 'order', 'till', 'april', 'wake', 'covid']",2,1,",perform,offer",",prohibit",positive
201,"['delhi', 'huge', 'crowd', 'see', 'vegetable', 'market', 'daryaganj', 'amid', 'lockdown', 'national', 'capital', 'covid']","['delhi', 'huge', 'crowd', 'see', 'vegetable', 'market', 'daryaganj', 'amid', 'lockdown', 'national', 'capital', 'covid']",0,2,,",crowd,lockdown",negative
202,"['last', 'hour', 'new', 'case', 'covid', 'report', 'delhi', 'ppl', 'discharge', 'treatment', 'biggest', 'challenge', 'right', 'n', 'let', 'situation', 'turn', 'uncontrollable', 'circumstance', 'contribution', 'need', 'achieve', 'delhi', 'cm']","['last', 'hour', 'new', 'case', 'covid', 'report', 'delhi', 'ppl', 'discharge', 'treatment', 'biggest', 'challenge', 'right', 'n', 'let', 'situation', 'turn', 'uncontrollable', 'circumstance', 'contribution', 'need', 'achieve', 'delhi', 'cm']",5,1,",discharge,treatment,right,contribution,achieve",",case",positive
203,"['watch', 'west', 'bengal', 'police', 'take', 'stern', 'action', 'lockdown', 'violator', 'cooch', 'behar', 'west', 'bengal', 'government', 'impose', 'lockdown', 'state', 'include', 'rural', 'urban', 'area', 'control', 'spread', 'covid']","['watch', 'west', 'bengal', 'police', 'take', 'stern', 'action', 'lockdown', 'violator', 'cooch', 'behar', 'west', 'bengal', 'government', 'impose', 'lockdown', 'state', 'include', 'rural', 'urban', 'area', 'control', 'spread', 'covid']",0,6,,",stern,lockdown,violator,impose,lockdown,spread",negative
