,0,tweets,positive_words_count,negative_words_count,positive_words,negative_words,over all sentiment
415,"['vulnerable', 'people', 'health', 'professional', 'dr', 'zafar', 'mirza', 'follow', 'live', 'update', 'coronavirus', 'http']","['vulnerable', 'people', 'health', 'professional', 'dr', 'zafar', 'mirza', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",vulnerable",negative
416,"['dr', 'zafar', 'mirza', 'emphasise', 'importance', 'hygiene', 'limit', 'spread', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['dr', 'zafar', 'mirza', 'emphasise', 'importance', 'hygiene', 'limit', 'spread', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",limit,spread",negative
417,"['uk', 'health', 'minister', 'dorries', 'diagnose', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['uk', 'health', 'minister', 'dorries', 'diagnose', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
418,"['first', 'patient', 'coronavirus', 'balochistan', 'th', 'pakistan', 'recent', 'travel', 'history', 'iran', 'official', 'follow', 'live', 'update', 'coronavirus', 'http']","['first', 'patient', 'coronavirus', 'balochistan', 'th', 'pakistan', 'recent', 'travel', 'history', 'iran', 'official', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
419,"['breaking', 'first', 'coronavirus', 'case', 'balochistan', 'confirm', 'year', 'old', 'boy', 'follow', 'live', 'update', 'coronavirus', 'http']","['breaking', 'first', 'coronavirus', 'case', 'balochistan', 'confirm', 'year', 'old', 'boy', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",breaking,case",negative
420,"['pia', 'suspends', 'flight', 'operation', 'pakistan', 'milan', 'follow', 'live', 'update', 'coronavirus', 'http']","['pia', 'suspends', 'flight', 'operation', 'pakistan', 'milan', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
421,"['dolmen', 'city', 'administration', 'say', 'mall', 'office', 'remain', 'open', 'engro', 'shut', 'workplace', 'follow', 'live', 'update', 'coronavirus', 'http']","['dolmen', 'city', 'administration', 'say', 'mall', 'office', 'remain', 'open', 'engro', 'shut', 'workplace', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",shut",negative
422,"['protect', 'workplace', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['protect', 'workplace', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",1,0,",protect",,positive
423,"['sindh', 'cm', 'call', 'calm', 'coronavirus', 'case', 'province', 'rise']","['sindh', 'cm', 'call', 'calm', 'coronavirus', 'case', 'province', 'rise']",1,2,",calm",",case,rise",negative
424,"['engro', 'corporation', 'karachi', 'office', 'remain', 'closed', 'day', 'follow', 'live', 'update', 'coronavirus', 'http']","['engro', 'corporation', 'karachi', 'office', 'remain', 'closed', 'day', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
425,"['engro', 'employee', 'karachi', 'test', 'positive', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['engro', 'employee', 'karachi', 'test', 'positive', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",positive",negative
426,"['breaking', 'new', 'case', 'coronavirus', 'emerge', 'sindh', 'take', 'provincial', 'total', 'follow', 'live', 'update', 'coronavirus', 'http']","['breaking', 'new', 'case', 'coronavirus', 'emerge', 'sindh', 'take', 'provincial', 'total', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",breaking,case",negative
427,"['infect', 'coronavirus', 'single', 'office', 'seoul', 'follow', 'live', 'update', 'coronavirus', 'http']","['infect', 'coronavirus', 'single', 'office', 'seoul', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",infect",negative
428,"['zafar', 'mirza', 'say', 'karachi', 'new', 'case', 'stable', 'clinical', 'condition', 'follow', 'live', 'update', 'coronavirus', 'http']","['zafar', 'mirza', 'say', 'karachi', 'new', 'case', 'stable', 'clinical', 'condition', 'follow', 'live', 'update', 'coronavirus', 'http']",1,1,",stable",",case",neutral
429,"['sindh', 'govt', 'issue', 'advisory', 'avoid', 'public', 'gathering', 'follow', 'live', 'update', 'coronavirus', 'http']","['sindh', 'govt', 'issue', 'advisory', 'avoid', 'public', 'gathering', 'follow', 'live', 'update', 'coronavirus', 'http']",1,2,",advisory",",issue,gathering",negative
430,"['bill', 'melinda', 'gates', 'foundation', 'charity', 'pledge', 'million', 'towards', 'covid', 'treatment', 'follow', 'live', 'update', 'coronavirus', 'http']","['bill', 'melinda', 'gates', 'foundation', 'charity', 'pledge', 'million', 'towards', 'covid', 'treatment', 'follow', 'live', 'update', 'coronavirus', 'http']",1,0,",treatment",,positive
431,"['chief', 'warns', 'threat', 'pandemic', 'become', 'real', 'contain', 'follow', 'live', 'update', 'coronavirus', 'http']","['chief', 'warns', 'threat', 'pandemic', 'become', 'real', 'contain', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",threat,pandemic",negative
432,"['china', 'president', 'xi', 'visit', 'wuhan', 'number', 'new', 'case', 'tumble', 'follow', 'live', 'update', 'coronavirus', 'http']","['china', 'president', 'xi', 'visit', 'wuhan', 'number', 'new', 'case', 'tumble', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",case,tumble",negative
433,"['growing', 'concern', 'trump', 'may', 'expose', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['growing', 'concern', 'trump', 'may', 'expose', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",1,1,",concern",",expose",neutral
434,"['total', 'case', 'pakistan', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']","['total', 'case', 'pakistan', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",case,rise",negative
435,"['breaking', 'new', 'case', 'coronavirus', 'confirm', 'sindh', 'follow', 'live', 'update', 'coronavirus', 'http']","['breaking', 'new', 'case', 'coronavirus', 'confirm', 'sindh', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",breaking,case",negative
436,"['edhi', 'foundation', 'donate', 'help', 'china', 'combat', 'coronavirus', 'faisal', 'edhi', 'follow', 'live', 'update', 'coronavirus', 'http']","['edhi', 'foundation', 'donate', 'help', 'china', 'combat', 'coronavirus', 'faisal', 'edhi', 'follow', 'live', 'update', 'coronavirus', 'http']",2,0,",donate,help",,positive
437,"['pakistan', 'record', 'th', 'coronavirus', 'case', 'year', 'old', 'man', 'karachi', 'test', 'positive', 'follow', 'live', 'update', 'coronavirus', 'http']","['pakistan', 'record', 'th', 'coronavirus', 'case', 'year', 'old', 'man', 'karachi', 'test', 'positive', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",case,positive",negative
438,"['germany', 'report', 'first', 'casualty', 'covid', 'virus', 'spread', 'across', 'eu', 'follow', 'live', 'update', 'coronavirus', 'http']","['germany', 'report', 'first', 'casualty', 'covid', 'virus', 'spread', 'across', 'eu', 'follow', 'live', 'update', 'coronavirus', 'http']",0,3,,",casualty,virus,spread",negative
439,"['saudi', 'arabia', 'detect', 'new', 'coronavirus', 'case', 'follow', 'live', 'update', 'coronavirus', 'http']","['saudi', 'arabia', 'detect', 'new', 'coronavirus', 'case', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",case",negative
440,"['saudi', 'arabia', 'fine', 'people', 'hide', 'health', 'detail', 'entry', 'follow', 'live', 'update', 'coronavirus', 'http']","['saudi', 'arabia', 'fine', 'people', 'hide', 'health', 'detail', 'entry', 'follow', 'live', 'update', 'coronavirus', 'http']",1,0,",fine",,positive
441,"['cm', 'shah', 'want', 'hospital', 'share', 'detail', 'patient', 'pneumonia', 'symptom', 'test', 'covid', 'follow', 'live', 'update', 'coronavirus', 'http']","['cm', 'shah', 'want', 'hospital', 'share', 'detail', 'patient', 'pneumonia', 'symptom', 'test', 'covid', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",pneumonia,symptom",negative
442,"['close', 'contact', 'coronavirus', 'patient', 'sindh', 'test', 'negative', 'cm', 'shah', 'tell', 'follow', 'live', 'update', 'coronavirus', 'http']","['close', 'contact', 'coronavirus', 'patient', 'sindh', 'test', 'negative', 'cm', 'shah', 'tell', 'follow', 'live', 'update', 'coronavirus', 'http']",1,1,",negative",",close",neutral
443,"['die', 'coronavirus', 'france', 'death', 'toll', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']","['die', 'coronavirus', 'france', 'death', 'toll', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']",0,4,,",die,death,toll,rise",negative
444,"['“', 'war', 'coronavirus', 'turn', 'war', 'oil', 'export', 'market', 'say', 'analyst']","['“', 'war', 'coronavirus', 'turn', 'war', 'oil', 'export', 'market', 'say', 'analyst']",0,0,,,neutral
445,"['germany', 'say', 'coronavirus', 'case', 'top', 'follow', 'live', 'update', 'coronavirus', 'http']","['germany', 'say', 'coronavirus', 'case', 'top', 'follow', 'live', 'update', 'coronavirus', 'http']",1,1,",top",",case",neutral
446,"['cruise', 'ship', 'turn', 'away', 'malaysia', 'thailand', 'coronavirus', 'dock', 'singapore', 'follow', 'live', 'update', 'coronavirus', 'http']","['cruise', 'ship', 'turn', 'away', 'malaysia', 'thailand', 'coronavirus', 'dock', 'singapore', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
447,"['uae', 'market', 'continue', 'bleed', 'billion', 'wipe', 'khaleej', 'times', 'follow', 'live', 'update', 'coronavirus', 'http']","['uae', 'market', 'continue', 'bleed', 'billion', 'wipe', 'khaleej', 'times', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",bleed",negative
448,"['australian', 'stock', 'plunge', 'pc', 'oil', 'rout', 'virus', 'fear', 'follow', 'update', 'coronavirus', 'http']","['australian', 'stock', 'plunge', 'pc', 'oil', 'rout', 'virus', 'fear', 'follow', 'update', 'coronavirus', 'http']",0,2,,",virus,fear",negative
449,"['oil', 'crash', 'saudi', 'arabia', 'declare', 'price', 'war', 'amid', 'coronavirus', 'follow', 'update', 'coronavirus', 'http']","['oil', 'crash', 'saudi', 'arabia', 'declare', 'price', 'war', 'amid', 'coronavirus', 'follow', 'update', 'coronavirus', 'http']",0,1,,",crash",negative
450,"['saudi', 'seal', 'qatif', 'follow', 'update', 'coronavirus', 'http']","['saudi', 'seal', 'qatif', 'follow', 'update', 'coronavirus', 'http']",0,1,,",seal",negative
451,"['saudi', 'arabia', 'report', 'four', 'new', 'case', 'suspend', 'travel', 'country', 'follow', 'update', 'coronavirus', 'http']","['saudi', 'arabia', 'report', 'four', 'new', 'case', 'suspend', 'travel', 'country', 'follow', 'update', 'coronavirus', 'http']",0,2,,",case,suspend",negative
452,"['pakistan', 'first', 'coronavirus', 'patient', 'discharge', 'hospital', 'follow', 'live', 'update', 'coronavirus', 'http']","['pakistan', 'first', 'coronavirus', 'patient', 'discharge', 'hospital', 'follow', 'live', 'update', 'coronavirus', 'http']",1,0,",discharge",,positive
453,"['coronavirus', 'death', 'rise', 'iran', 'http', 'follow', 'live', 'update', 'coronavirus', 'http']","['coronavirus', 'death', 'rise', 'iran', 'http', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",death,rise",negative
454,"['malta', 'first', 'case', 'coronavirus', 'year', 'old', 'girl', 'follow', 'live', 'update', 'coronavirus', 'http']","['malta', 'first', 'case', 'coronavirus', 'year', 'old', 'girl', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",case",negative
455,"['watch', 'coronavirus', 'grow', 'one', 'local', 'market', 'global', 'epidemic', 'follow', 'live', 'update', 'coronavirus', 'http']","['watch', 'coronavirus', 'grow', 'one', 'local', 'market', 'global', 'epidemic', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",epidemic",negative
456,"['indonesia', 'first', 'covid', 'patient', 'recover', 'hospital', 'say', 'follow', 'live', 'update', 'coronavirus', 'http']","['indonesia', 'first', 'covid', 'patient', 'recover', 'hospital', 'say', 'follow', 'live', 'update', 'coronavirus', 'http']",1,0,",recover",,positive
457,"['hong', 'kong', 'ask', 'resident', 'defer', 'non', 'urgent', 'travel', 'follow', 'live', 'update', 'coronavirus', 'http']","['hong', 'kong', 'ask', 'resident', 'defer', 'non', 'urgent', 'travel', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",urgent",negative
458,"['italy', 'report', 'coronavirus', 'death', 'toll', 'follow', 'live', 'update', 'coronavirus', 'http']","['italy', 'report', 'coronavirus', 'death', 'toll', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",death,toll",negative
459,"['peru', 'president', 'confirms', 'first', 'coronavirus', 'case', 'follow', 'live', 'update', 'coronavirus', 'http']","['peru', 'president', 'confirms', 'first', 'coronavirus', 'case', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",case",negative
460,"['trump', 'sign', 'bn', 'bill', 'combat', 'coronavirus', 'outbreak', 'us', 'follow', 'live', 'update', 'coronavirus', 'http']","['trump', 'sign', 'bn', 'bill', 'combat', 'coronavirus', 'outbreak', 'us', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",outbreak",negative
461,"['first', 'coronavirus', 'patient', 'sindh', 'recover', 'discharge', 'tomorrow', 'follow', 'live', 'update', 'coronavirus', 'http']","['first', 'coronavirus', 'patient', 'sindh', 'recover', 'discharge', 'tomorrow', 'follow', 'live', 'update', 'coronavirus', 'http']",2,0,",recover,discharge",,positive
462,"['global', 'coronavirus', 'death', 'follow', 'live', 'update', 'coronavirus', 'http']","['global', 'coronavirus', 'death', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",death",negative
463,"['sanitisers', 'disinfectant', '—', 'country', 'take', 'precaution', 'covid', 'follow', 'live', 'update', 'coronavirus', 'http']","['sanitisers', 'disinfectant', '—', 'country', 'take', 'precaution', 'covid', 'follow', 'live', 'update', 'coronavirus', 'http']",2,0,",disinfectant,precaution",,positive
464,"['two', 'british', 'airways', 'staff', 'member', 'test', 'positive', 'virus', 'follow', 'live', 'update', 'coronavirus', 'http']","['two', 'british', 'airways', 'staff', 'member', 'test', 'positive', 'virus', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",positive,virus",negative
465,"['new', 'case', 'report', 'greece', 'total', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']","['new', 'case', 'report', 'greece', 'total', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",case,rise",negative
466,"['slovakia', 'confirms', 'first', 'coronavirus', 'case', 'follow', 'live', 'update', 'coronavirus', 'http']","['slovakia', 'confirms', 'first', 'coronavirus', 'case', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",case",negative
467,"['abu', 'dhabi', 'crown', 'prince', 'talk', 'coronavirus', 'cooperation', 'bill', 'gates', 'follow', 'live', 'update', 'coronavirus', 'http']","['abu', 'dhabi', 'crown', 'prince', 'talk', 'coronavirus', 'cooperation', 'bill', 'gates', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
468,"['healthy', 'people', 'n', 'need', 'wear', 'mask', 'yasmin', 'rashid', 'follow', 'live', 'update', 'coronavirus', 'http']","['healthy', 'people', 'n', 'need', 'wear', 'mask', 'yasmin', 'rashid', 'follow', 'live', 'update', 'coronavirus', 'http']",1,0,",healthy",,positive
469,"['new', 'infection', 'may', 'drop', 'zero', 'end', 'march', 'wuhan', 'chinese', 'govt', 'expert', 'follow', 'live', 'update', 'coronavirus', 'http']","['new', 'infection', 'may', 'drop', 'zero', 'end', 'march', 'wuhan', 'chinese', 'govt', 'expert', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",infection",negative
470,"['china', '’', 'central', 'province', 'hubei', 'exclude', 'provincial', 'capital', 'wuhan', 'report', 'zero', 'new', 'case', 'coronavirus', 'hour', 'first', 'time', 'outbreak', 'follow', 'live', 'update', 'coronavirus', 'http']","['china', '’', 'central', 'province', 'hubei', 'exclude', 'provincial', 'capital', 'wuhan', 'report', 'zero', 'new', 'case', 'coronavirus', 'hour', 'first', 'time', 'outbreak', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",case,outbreak",negative
471,"['new', 'york', 'state', '’', 'coronavirus', 'caseload', 'double', 'overnight', 'mayor', 'nation', '’', 'large', 'city', 'implore', 'federal', 'government', 'send', 'test', 'kit', 'new', 'virus', 'follow', 'live', 'update', 'coronavirus', 'http']","['new', 'york', 'state', '’', 'coronavirus', 'caseload', 'double', 'overnight', 'mayor', 'nation', '’', 'large', 'city', 'implore', 'federal', 'government', 'send', 'test', 'kit', 'new', 'virus', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",virus",negative
472,"['saudi', 'arabia', 'reopen', 'makkah', 'madina', 'holy', 'site', 'coronavirus', 'closure', 'follow', 'live', 'update', 'coronavirus', 'http']","['saudi', 'arabia', 'reopen', 'makkah', 'madina', 'holy', 'site', 'coronavirus', 'closure', 'follow', 'live', 'update', 'coronavirus', 'http']",1,1,",holy",",closure",neutral
473,"['saudi', 'arabia', 'empty', 'makkah', 'grand', 'mosque', 'sterilisation', 'follow', 'live', 'update', 'coronavirus', 'http']","['saudi', 'arabia', 'empty', 'makkah', 'grand', 'mosque', 'sterilisation', 'follow', 'live', 'update', 'coronavirus', 'http']",1,0,",grand",,positive
474,"['pakistan', 'sixth', 'coronavirus', 'case', 'emerge', 'karachi', 'follow', 'live', 'update', 'coronavirus', 'http']","['pakistan', 'sixth', 'coronavirus', 'case', 'emerge', 'karachi', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",case",negative
475,"['india', 'defers', 'plan', 'summit', 'eu', 'due', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['india', 'defers', 'plan', 'summit', 'eu', 'due', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
476,"['n', 'rush', 'cancel', 'travel', 'plan', 'due', 'covid', 'say', 'condé', 'nast', 'traveler', 'follow', 'live', 'update', 'coronavirus', 'http']","['n', 'rush', 'cancel', 'travel', 'plan', 'due', 'covid', 'say', 'condé', 'nast', 'traveler', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
477,"['india', 'report', 'case', 'international', 'passenger', 'screen', 'follow', 'live', 'update', 'coronavirus', 'http']","['india', 'report', 'case', 'international', 'passenger', 'screen', 'follow', 'live', 'update', 'coronavirus', 'http']",1,1,",screen",",case",neutral
478,"['gilgit', 'lawyer', 'boycott', 'court', 'inadequate', 'arrangement', 'prevent', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['gilgit', 'lawyer', 'boycott', 'court', 'inadequate', 'arrangement', 'prevent', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",1,2,",prevent",",boycott,inadequate",negative
479,"['watch', 'iranian', 'health', 'worker', 'dance', 'boost', 'morale', 'amid', 'virus', 'outbreak', 'follow', 'live', 'update', 'coronavirus', 'http']","['watch', 'iranian', 'health', 'worker', 'dance', 'boost', 'morale', 'amid', 'virus', 'outbreak', 'follow', 'live', 'update', 'coronavirus', 'http']",1,2,",boost",",virus,outbreak",negative
480,"['live', 'akuh', 'answer', 'question', 'regard', 'coronavirus', 'pakistan', 'follow', 'live', 'update', 'coronavirus', 'http']","['live', 'akuh', 'answer', 'question', 'regard', 'coronavirus', 'pakistan', 'follow', 'live', 'update', 'coronavirus', 'http']",1,0,",regard",,positive
481,"['morocco', 'confirms', 'second', 'case', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['morocco', 'confirms', 'second', 'case', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",case",negative
482,"['north', 'korea', 'kim', 'send', 'get', 'well', 'soon', 'wish', 'south', 'coronavirus', 'battle', 'follow', 'live', 'update', 'coronavirus', 'http']","['north', 'korea', 'kim', 'send', 'get', 'well', 'soon', 'wish', 'south', 'coronavirus', 'battle', 'follow', 'live', 'update', 'coronavirus', 'http']",1,0,",well",,positive
483,"['germany', 'report', 'new', 'confirm', 'case', 'follow', 'live', 'update', 'coronavirus', 'http']","['germany', 'report', 'new', 'confirm', 'case', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",case",negative
484,"['chief', 'thanks', 'germany', '€', 'million', 'support', 'follow', 'live', 'update', 'coronavirus', 'http']","['chief', 'thanks', 'germany', '€', 'million', 'support', 'follow', 'live', 'update', 'coronavirus', 'http']",1,0,",support",,positive
485,"['man', 'lock', 'wife', 'bathroom', 'virus', 'fear', 'lithuania', 'follow', 'live', 'update', 'coronavirus', 'http']","['man', 'lock', 'wife', 'bathroom', 'virus', 'fear', 'lithuania', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",virus,fear",negative
486,"['cruise', 'ship', 'hold', 'coast', 'california', 'follow', 'live', 'update', 'coronavirus', 'http']","['cruise', 'ship', 'hold', 'coast', 'california', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
487,"['alternative', 'greeting', 'time', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['alternative', 'greeting', 'time', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
488,"['singapore', 'sends', 'turkish', 'airlines', 'flight', 'back', 'empty', 'coronavirus', 'case', 'follow', 'live', 'update', 'coronavirus', 'http']","['singapore', 'sends', 'turkish', 'airlines', 'flight', 'back', 'empty', 'coronavirus', 'case', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",case",negative
489,"['california', 'declare', 'emergency', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['california', 'declare', 'emergency', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",emergency",negative
490,"['coronavirus', 'death', 'toll', 'us', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']","['coronavirus', 'death', 'toll', 'us', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']",0,3,,",death,toll,rise",negative
491,"['italy', 'shuts', 'school', 'contemplate', 'football', 'without', 'fan', 'death', 'toll', 'surpass', 'follow', 'update', 'coronavirus', 'http']","['italy', 'shuts', 'school', 'contemplate', 'football', 'without', 'fan', 'death', 'toll', 'surpass', 'follow', 'update', 'coronavirus', 'http']",1,3,",surpass",",death,toll,surpass",negative
492,"['miss', 'trump', 'say', 'n', 'touch', 'face', 'week', 'due', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['miss', 'trump', 'say', 'n', 'touch', 'face', 'week', 'due', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",miss",negative
493,"['saudi', 'arabia', 'temporarily', 'suspend', 'umrah', 'visit', 'prophet', 'mosque', 'stop', 'spread', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['saudi', 'arabia', 'temporarily', 'suspend', 'umrah', 'visit', 'prophet', 'mosque', 'stop', 'spread', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",suspend,spread",negative
494,"['kp', 'establishes', 'disease', 'surveillance', 'centre', 'follow', 'live', 'update', 'coronavirus', 'http']","['kp', 'establishes', 'disease', 'surveillance', 'centre', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
495,"['total', 'confirm', 'coronavirus', 'case', 'india', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']","['total', 'confirm', 'coronavirus', 'case', 'india', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",case,rise",negative
496,"['etihad', 'airways', 'ask', 'cabin', 'crew', 'take', 'leave', 'follow', 'live', 'update', 'coronavirus', 'http']","['etihad', 'airways', 'ask', 'cabin', 'crew', 'take', 'leave', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
497,"['tajikistan', 'asks', 'citizen', 'pray', 'home', 'follow', 'live', 'update', 'coronavirus', 'http']","['tajikistan', 'asks', 'citizen', 'pray', 'home', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
498,"['italians', 'test', 'positive', 'coronavirus', 'india', 'follow', 'live', 'update', 'coronavirus', 'http']","['italians', 'test', 'positive', 'coronavirus', 'india', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",positive",negative
499,"['australia', 'big', 'supermarket', 'announce', 'limit', 'toilet', 'paper', 'purchase', 'global', 'spread', 'coronavirus', 'spark', 'spate', 'panic', 'buy', 'follow', 'live', 'update', 'coronavirus', 'http']","['australia', 'big', 'supermarket', 'announce', 'limit', 'toilet', 'paper', 'purchase', 'global', 'spread', 'coronavirus', 'spark', 'spate', 'panic', 'buy', 'follow', 'live', 'update', 'coronavirus', 'http']",0,3,,",limit,spread,panic",negative
500,"['world', 'bank', 'group', 'provide', 'bn', 'support', 'country', 'cop', 'impact', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['world', 'bank', 'group', 'provide', 'bn', 'support', 'country', 'cop', 'impact', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",1,0,",support",,positive
501,"['saudi', 'arabia', 'bar', 'citizen', 'resident', 'gcc', 'country', 'enter', 'kingdom', 'day', 'return', 'outside', 'region', 'due', 'coronavirus', 'concern', 'follow', 'live', 'update', 'coronavirus', 'http']","['saudi', 'arabia', 'bar', 'citizen', 'resident', 'gcc', 'country', 'enter', 'kingdom', 'day', 'return', 'outside', 'region', 'due', 'coronavirus', 'concern', 'follow', 'live', 'update', 'coronavirus', 'http']",1,0,",concern",,positive
502,"['south', 'korean', 'president', 'cancel', 'plan', 'trip', 'uae', 'egypt', 'turkey', 'follow', 'live', 'update', 'coronavirus', 'http']","['south', 'korean', 'president', 'cancel', 'plan', 'trip', 'uae', 'egypt', 'turkey', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
503,"['italy', 'coronavirus', 'death', 'toll', 'rise', 'high', 'outside', 'china', 'follow', 'live', 'update', 'coronavirus', 'http']","['italy', 'coronavirus', 'death', 'toll', 'rise', 'high', 'outside', 'china', 'follow', 'live', 'update', 'coronavirus', 'http']",0,3,,",death,toll,rise",negative
504,"['iran', 'death', 'toll', 'coronavirus', 'rise', 'armed', 'force', 'put', 'alert', 'follow', 'live', 'update', 'coronavirus', 'http']","['iran', 'death', 'toll', 'coronavirus', 'rise', 'armed', 'force', 'put', 'alert', 'follow', 'live', 'update', 'coronavirus', 'http']",0,3,,",death,toll,rise",negative
505,"['oman', 'confirm', 'new', 'case', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['oman', 'confirm', 'new', 'case', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",case",negative
506,"['pope', 'test', 'negative', 'coronavirus', 'report', 'follow', 'live', 'update', 'coronavirus', 'http']","['pope', 'test', 'negative', 'coronavirus', 'report', 'follow', 'live', 'update', 'coronavirus', 'http']",1,0,",negative",,positive
507,"['picture', 'mock', 'drill', 'handle', 'suspect', 'coronavirus', 'carrier', 'peshawar', 'follow', 'live', 'update', 'coronavirus', 'http']","['picture', 'mock', 'drill', 'handle', 'suspect', 'coronavirus', 'carrier', 'peshawar', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",mock,suspect",negative
508,"['pakistan', 'fifth', 'coronavirus', 'patient', 'arrive', 'iran', 'feb', 'follow', 'live', 'update', 'coronavirus', 'http']","['pakistan', 'fifth', 'coronavirus', 'patient', 'arrive', 'iran', 'feb', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
